Flow,De walt sander,Real Power Tool Shop,Pneumatic Air Ratchet,Presto Popcorn Popper,Salton Sandwich Maker,Krups Cheese Grater,Dazey Fruit & Veg. Stripper-RBS,Super Maxx Ball Shooter-RBS,Salon Series 795 Hair Dryer,Presto Salad Shooter,Toy Solar Car,Hair Dryer,Wet/Dry Vacuum,74 Chevy Tailgate Support-RBS,Cadillac Slide-Out Visor-RBS,SKIL Power Screwdriver-RBS,Durabuilt Hand Vacuum,B&D Weed Trimmer,Wagner Paint Roller,Hamilton  Elec. Mixer,OverRider Toy Car,Horseman Swimming Toy,Mattel Bubble Extinguisher,Regal Ware Electric Knife,Bumble Ball Toy,B&D Cordless Screwdriver,Takka-1000 Pasta Machine,Upright Vacuum Cleaner,WestBend Food Processor,Black & Decker Sander,West Bend Mixer,Green Eagle Putting Cup,F.Price Remote Control Car,Ertl Bumble Ball,Fisher Price Bubble Mower,Electric Can Opener,Portable Fan,Bubble Machine,B&D Elec. Polisher,Crossfire Game,Black & Decker Elec. Knife,Dremel Electric Engraver-RBS,Moen Kitchen Water Faucet,Battery Op. Toothbrush,Humidifier,Electric Pencil Sharpener,Mini Pro Hair Dryer,West Bend Iced Tea Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,Mr. Coffee Coffee Maker-RBS,Radio Controlled Truck,Braun Hand Blender,Paint Sprayer,Bissel Hand Vacuum,Air Compressor 22,Corvette Vac 23,Power Caulk 20,Stamp Machine 17,bicycle brake 18,Tape Rewinder 22,Hot Glue Gun 21
Hamilton  Elec. Mixer,0.5658784289377703,0.6077677297236319,0.5963963236022125,0.6923076923076923,0.5546006659169556,0.5146373283029244,0.5546006659169556,0.730930882401475,0.5291290442025812,0.39459448540331876,0.6797436923898257,0.5951795476236317,0.6731397747696932,0.8461538461538461,0.9122941980692971,0.4770236396315092,0.6278957962323746,0.43955146168219494,0.5703310755763402,0.0,0.43955146168219494,0.6153846153846153,0.8517501366677798,0.4273437133218,0.6655031959971637,0.5038610616431661,0.3273272060036875,0.49825479399574546,0.49825479399574546,0.6077677297236319,0.44529980377477085,0.5384615384615383,0.4770236396315092,0.6923076923076923,0.7368825942078912,0.3759622792466172,0.7135540503842268,0.6923076923076923,0.34627954953938644,0.5996796154872821,0.44529980377477085,0.5384615384615383,0.7226499018873854,0.4273437133218,0.6278957962323746,0.5291290442025812,0.5291290442025812,0.6603168897566212,0.6530110408202559,0.6530110408202559,0.3846153846153846,0.3076923076923076,0.7385118198157545,0.7776252050016697,0.6182291422145334,0.7519305308215831,0.6293753416694494,0.8567770251921134,0.7692307692307692,0.4811254783372291,0.6899131635269788
OverRider Toy Car,0.6772513878160487,0.6938137821521028,0.7899579873957985,0.8398718461949128,0.668866910733739,0.5669872981077806,0.668866910733739,1.0,0.6499299789929975,0.6499299789929975,0.4999999999999999,0.5786495141998077,0.7958758547680684,0.8398718461949128,0.726138721247417,0.5917517095361369,0.7418011102528389,0.6666666666666666,0.7763932022500211,0.43955146168219494,0.0,0.6797436923898257,0.9228483250189541,0.47018705717398246,0.7388835160664533,0.4836022205056778,0.5099019705901966,0.6518446880886043,0.6518446880886043,0.6597930912801141,0.42264973081037416,0.5996796154872821,0.45566894604818264,0.7598077692923693,0.8174258141649446,0.6391560817564839,0.627322003750035,0.8398718461949128,0.5237103277921598,0.75,0.6391560817564839,0.7598077692923693,0.9037749551350623,0.40396043932073034,0.7418011102528389,0.5099019705901966,0.6499299789929975,0.8232233047033631,0.8194212203713461,0.8194212203713461,0.5996796154872821,0.35948738477965136,0.8639172365120457,0.7685449750568621,0.668866910733739,0.7418011102528389,0.8456966500379081,0.925464400750007,1.0,0.6913933000758161,0.9354502775632098
Horseman Swimming Toy,0.7519305308215831,0.6077677297236319,0.730930882401475,0.6923076923076923,0.8091145711072667,0.7226499018873854,0.6818576185121111,0.8654654412007374,0.6636636030018437,0.5963963236022125,0.6797436923898257,0.7108425340168798,0.6731397747696932,0.8461538461538461,1.0,0.6077677297236319,0.6278957962323746,0.6797436923898257,0.4987195881723969,0.6153846153846153,0.6797436923898257,0.0,0.7776252050016697,0.5546006659169556,0.49825479399574546,0.6278957962323746,0.6636636030018437,0.49825479399574546,0.6655031959971637,0.7385118198157545,0.6533123773592318,0.7692307692307692,0.4770236396315092,0.6153846153846153,0.7368825942078912,0.5839748528310782,0.6419425629802835,0.5384615384615383,0.6731397747696932,0.6797436923898257,0.5839748528310782,0.7692307692307692,0.9075499672957952,0.49097218961937783,0.6278957962323746,0.730930882401475,0.6636636030018437,0.716930741463851,0.7686740272135039,0.7686740272135039,0.6923076923076923,0.5384615384615383,0.6077677297236319,0.6293753416694494,0.6182291422145334,0.6278957962323746,0.7035002733355595,0.9283885125960567,1.0,0.6293753416694494,0.8759652654107916
Mattel Bubble Extinguisher,0.7011928476664016,1.0,0.8055388829343506,0.6293753416694494,0.8773721321030068,0.7995540685656817,0.8160581981545103,0.7407185105791343,0.6758981382239178,0.8055388829343506,0.8456966500379081,0.7213608937123235,0.6220355269907727,0.9258750683338899,0.9154845745271484,0.9370059211651288,0.7011928476664016,0.8456966500379081,0.5859606643945874,0.8517501366677798,0.9228483250189541,0.7776252050016697,0.0,0.8160581981545103,0.919417703597462,0.9402385695332803,0.8055388829343506,0.7582531107923859,0.7582531107923859,0.685029605825644,0.7995540685656817,0.9258750683338899,0.7480236846605152,0.9258750683338899,0.6619382981085934,0.7327387580875756,0.7929803321972937,0.40700054667111896,0.8740118423302576,0.8456966500379081,0.7995540685656817,0.9258750683338899,0.6436516774501009,0.7547442642060137,0.5816699867329622,0.8055388829343506,0.6758981382239178,0.6181186920870133,0.6656330724547883,0.6099052511972529,0.8517501366677798,0.8517501366677798,0.6220355269907727,0.6428571428571428,0.6934303302575171,0.7609542781331213,0.7142857142857143,0.7239737762630583,1.0,0.8571428571428572,0.7609542781331213
Regal Ware Electric Knife,0.43571190635316526,0.5944464471730937,0.6661510695552058,0.6182291422145334,0.5789473684210527,0.4264606653235956,0.42105263157894746,0.7774340463701371,0.61050958114774,0.38794362751787714,0.6026402928804868,0.5694716140885541,0.6214833506948874,0.7454860948096889,0.7098094999559954,0.5674095436512998,0.5896086591659384,0.47018705717398246,0.5853557855686353,0.4273437133218,0.47018705717398246,0.5546006659169556,0.8160581981545103,0.0,0.6541427680669627,0.487010823957423,0.4435851159253429,0.4466284289071403,0.4466284289071403,0.4051881225205374,0.4264606653235956,0.6182291422145334,0.5674095436512998,0.6818576185121111,0.7823571249669965,0.3691067318559552,0.5853557855686353,0.7454860948096889,0.3511143154769498,0.5364136750272347,0.3691067318559552,0.4273437133218,0.9235280887098127,0.3157894736842106,0.6922064943744538,0.38794362751787714,0.6661510695552058,0.6253656753673225,0.6173081014120481,0.6173081014120481,0.49097218961937783,0.49097218961937783,0.6755571577384749,0.6321163963090206,0.5263157894736843,0.5896086591659384,0.6321163963090206,0.763060448896363,0.7454860948096889,0.570802462360524,0.6922064943744538
Bumble Ball Toy,0.7977400412610274,0.6801989254665843,0.6343637879364347,0.8327515979985818,0.7924856608401776,0.6984886554222364,0.6541427680669627,1.0,0.6343637879364347,0.6343637879364347,0.5648058601107554,0.8113916159614205,0.7157323781925193,0.7491273969978727,0.8093074821508816,0.5735985672887791,0.662900068768379,0.7388835160664533,0.6107505279192385,0.6655031959971637,0.7388835160664533,0.49825479399574546,0.919417703597462,0.6541427680669627,0.0,0.5954800825220548,0.7806182727618608,0.7272727272727273,0.7272727272727273,0.7157323781925193,0.7738664915666773,0.8327515979985818,0.5735985672887791,0.41463059299503635,0.8093074821508816,0.6984886554222364,0.6886004223353908,0.7491273969978727,0.7867992836443896,0.7388835160664533,0.6231108192777954,0.8327515979985818,1.0,0.5849713216803551,0.7303200550147031,0.6343637879364347,0.7074910303491477,0.8769085090206672,0.8742610773076137,0.8742610773076137,0.6655031959971637,0.6655031959971637,0.7867992836443896,0.7582531107923859,0.7233142144535701,0.8651600275073515,0.7582531107923859,1.0,0.9163757989992909,0.838835407194924,0.9325800137536758
B&D Cordless Screwdriver,0.55,0.5256583509747431,0.6203716988173518,0.8139478981161873,0.6922064943744538,0.44098300562505255,0.5383097415616807,0.8373021566360079,0.6203716988173518,0.5119064699080236,0.7418011102528389,0.6269980767038745,0.683772233983162,0.5658784289377703,0.6464466094067263,0.10402132961895916,0.45000000000000007,0.41905249806888745,0.7113248654051871,0.5038610616431661,0.4836022205056778,0.6278957962323746,0.9402385695332803,0.487010823957423,0.5954800825220548,0.0,0.5661390843626877,0.7303200550147031,0.662900068768379,0.5783629786442162,0.6086881039375368,0.7519305308215831,0.5256583509747431,0.44184369434856197,0.7878679656440357,0.49688470506254734,0.7690598923241497,0.7519305308215831,0.42024909563579715,0.6127016653792583,0.49688470506254734,0.5038610616431661,0.850928801500014,0.3844129887489076,0.75,0.5661390843626877,0.6746043132720158,0.726138721247417,0.7202485575279058,0.7202485575279058,0.5038610616431661,0.44184369434856197,0.7891814893221081,0.7011928476664016,0.6922064943744538,0.75,0.641431417199682,0.7690598923241497,0.8759652654107916,0.7011928476664016,0.8
Takka-1000 Pasta Machine,0.4576738554533596,0.6570028297149824,0.7058823529411764,0.5963963236022125,0.61050958114774,0.5755626561864173,0.5548680927402743,0.8235294117647058,0.5882352941176471,0.4117647058823529,0.719943983194398,0.595422610060661,0.7141690247624852,0.8654654412007374,0.9233035011152629,0.5998366346674794,0.5661390843626877,0.579915974791597,0.6868878544574253,0.3273272060036875,0.5099019705901966,0.6636636030018437,0.8055388829343506,0.4435851159253429,0.7806182727618608,0.5661390843626877,0.0,0.48810930311100853,0.41498206069829546,0.5426704396199764,0.33302703115008436,0.6636636030018437,0.5998366346674794,0.6636636030018437,0.6932140044610519,0.5149287499273341,0.5616429962403954,0.730930882401475,0.42833804952497057,0.719943983194398,0.5149287499273341,0.5963963236022125,0.6766191666182226,0.4435851159253429,0.6203716988173518,0.5294117647058824,0.5882352941176471,0.5544336056604966,0.5448504363182437,0.5448504363182437,0.5963963236022125,0.39459448540331876,0.6570028297149824,0.6758981382239178,0.6661510695552058,0.6203716988173518,0.7407185105791343,0.7495102835659402,0.9327327206003687,0.7407185105791343,0.7830695421813438
Upright Vacuum Cleaner,0.4606401100294063,0.6801989254665843,0.7074910303491477,0.41463059299503635,0.5849713216803551,0.5477329831333546,0.5849713216803551,0.7074910303491477,0.5612365455237216,0.41498206069829546,0.6518446880886043,0.49704430923045473,0.5025316618369089,0.9163757989992909,0.9046537410754407,0.6446654727406492,0.5280600962757305,0.5648058601107554,0.6886004223353908,0.49825479399574546,0.6518446880886043,0.49825479399574546,0.7582531107923859,0.4466284289071403,0.7272727272727273,0.7303200550147031,0.48810930311100853,0.0,0.5454545454545454,0.5025316618369089,0.4723551469889137,0.7491273969978727,0.5735985672887791,0.7491273969978727,0.7139612232263224,0.5477329831333546,0.45505073908693394,0.7491273969978727,0.5025316618369089,0.5648058601107554,0.4723551469889137,0.5818789949964546,0.7989924369481576,0.5157998752937478,0.5954800825220548,0.48810930311100853,0.48810930311100853,0.5691797815723354,0.622783231922841,0.622783231922841,0.6655031959971637,0.49825479399574546,0.7157323781925193,0.3553416287796958,0.4466284289071403,0.4606401100294063,0.7582531107923859,0.8443002111676954,0.9163757989992909,0.5970885179873099,0.662900068768379
WestBend Food Processor,0.39322012378308213,0.5735985672887791,0.7806182727618608,0.6655031959971637,0.5849713216803551,0.39697731084447274,0.4466284289071403,0.7806182727618608,0.7074910303491477,0.3418548182855824,0.7388835160664533,0.7485221546152274,0.6446654727406492,0.9163757989992909,1.0,0.6446654727406492,0.5954800825220548,0.4777670321329065,0.6886004223353908,0.49825479399574546,0.6518446880886043,0.6655031959971637,0.7582531107923859,0.4466284289071403,0.7272727272727273,0.662900068768379,0.41498206069829546,0.5454545454545454,0.0,0.4314647563850388,0.39697731084447274,0.6655031959971637,0.7157323781925193,0.7491273969978727,0.8093074821508816,0.3215994747000318,0.5329006335030863,0.8327515979985818,0.4314647563850388,0.8259223440443022,0.39697731084447274,0.49825479399574546,1.0,0.5849713216803551,0.662900068768379,0.3418548182855824,0.7074910303491477,0.507634036082669,0.5599137705766479,0.49704430923045473,0.5818789949964546,0.5818789949964546,0.7867992836443896,0.5970885179873099,0.5849713216803551,0.4606401100294063,0.6776708143898479,0.6107505279192385,0.8327515979985818,0.6776708143898479,0.662900068768379
Black & Decker Sander,0.1567259572884322,0.5833333333333333,0.8285014148574912,0.5423956846775705,0.5133357366077124,0.4107443490112104,0.4051881225205374,0.7141690247624852,0.5426704396199764,0.3711718544774676,0.7278344730240913,0.5576741315353084,0.611111111111111,0.803883864861816,0.7763932022500211,0.6666666666666665,0.42024909563579715,0.45566894604818264,0.6957096902749077,0.6077677297236319,0.6597930912801141,0.7385118198157545,0.685029605825644,0.4051881225205374,0.7157323781925193,0.5783629786442162,0.5426704396199764,0.5025316618369089,0.4314647563850388,0.0,0.5285954792089682,0.6731397747696932,0.5555555555555555,0.6731397747696932,0.7763932022500211,0.4107443490112104,0.5739935663848708,0.7385118198157545,0.38888888888888873,0.6597930912801141,0.2928932188134524,0.41165159458544776,0.8428651597363228,0.5133357366077124,0.683772233983162,0.42833804952497057,0.5426704396199764,0.6150998205402494,0.6559687689719066,0.6068214502536076,0.6077677297236319,0.5423956846775705,0.7222222222222221,0.49604736932103033,0.5133357366077124,0.5783629786442162,0.6220355269907727,0.8174258141649446,0.803883864861816,0.7480236846605152,0.683772233983162
West Bend Mixer,0.49688470506254734,0.7348349570550448,0.6361965624455006,0.5146373283029244,0.5985224657265169,0.5,0.5985224657265169,0.8180982812227503,0.5755626561864173,0.4542948436682508,0.6391560817564839,0.5308425683715817,0.6464466094067263,0.9306624754718463,0.841886116991581,0.6464466094067263,0.6086881039375368,0.5669872981077806,0.7418011102528389,0.44529980377477085,0.42264973081037416,0.6533123773592318,0.7995540685656817,0.4264606653235956,0.7738664915666773,0.6086881039375368,0.33302703115008436,0.4723551469889137,0.39697731084447274,0.5285954792089682,0.0,0.44529980377477085,0.4696699141100893,0.7919874264155391,0.7628291754873715,0.5,0.548151942942468,0.7919874264155391,0.4107443490112104,0.7113248654051871,0.5,0.5839748528310782,0.8333333333333334,0.3691067318559552,0.7204915028125263,0.4542948436682508,0.6361965624455006,0.6427827458441198,0.6872283789143878,0.6350997754001191,0.5839748528310782,0.3759622792466172,0.7053721745056052,0.5991081371313633,0.5411685322588765,0.6086881039375368,0.7995540685656817,0.8709005551264195,0.9306624754718463,0.7327387580875756,0.7763932022500211
Green Eagle Putting Cup,0.5658784289377703,0.901941932430908,0.8654654412007374,0.6923076923076923,0.5546006659169556,0.7226499018873854,0.6818576185121111,0.8654654412007374,0.6636636030018437,0.6636636030018437,0.8398718461949128,0.7108425340168798,0.6077677297236319,0.8461538461538461,0.8245883961385941,0.803883864861816,0.6278957962323746,0.6797436923898257,0.7851655377881701,0.5384615384615383,0.5996796154872821,0.7692307692307692,0.9258750683338899,0.6182291422145334,0.8327515979985818,0.7519305308215831,0.6636636030018437,0.7491273969978727,0.6655031959971637,0.6731397747696932,0.44529980377477085,0.0,0.7385118198157545,0.7692307692307692,0.9122941980692971,0.5839748528310782,0.7135540503842268,0.9230769230769231,0.4770236396315092,0.7598077692923693,0.5839748528310782,0.6153846153846153,0.9075499672957952,0.6182291422145334,0.7519305308215831,0.6636636030018437,0.6636636030018437,0.716930741463851,0.7686740272135039,0.7108425340168798,0.6153846153846153,0.5384615384615383,0.6731397747696932,0.7776252050016697,0.6182291422145334,0.7519305308215831,0.6293753416694494,0.8567770251921134,0.8461538461538461,0.7035002733355595,0.6899131635269788
F.Price Remote Control Car,0.6310676063136891,0.6666666666666667,0.5998366346674794,0.7385118198157545,0.7837047718256499,0.6464466094067263,0.7296309647820625,0.885667609904994,0.5426704396199764,0.5998366346674794,0.5917517095361369,0.5576741315353084,0.7222222222222221,0.8692559099078773,0.850928801500014,0.5555555555555555,0.6310676063136891,0.5917517095361369,0.5131355044398523,0.4770236396315092,0.45566894604818264,0.4770236396315092,0.7480236846605152,0.5674095436512998,0.5735985672887791,0.5256583509747431,0.5998366346674794,0.5735985672887791,0.7157323781925193,0.5555555555555555,0.4696699141100893,0.7385118198157545,0.0,0.6077677297236319,0.627322003750035,0.6464466094067263,0.6348516283298893,0.6077677297236319,0.611111111111111,0.6597930912801141,0.5285954792089682,0.7385118198157545,0.8428651597363228,0.3511143154769498,0.736476861652635,0.6570028297149824,0.5998366346674794,0.8556624327025936,0.8525580438451028,0.8525580438451028,0.4770236396315092,0.41165159458544776,0.6666666666666665,0.7480236846605152,0.6214833506948874,0.7891814893221081,0.685029605825644,0.9391419380549816,1.0,0.685029605825644,0.894590744661054
Ertl Bumble Ball,0.6278957962323746,0.6077677297236319,0.730930882401475,0.8461538461538461,0.8091145711072667,0.7226499018873854,0.6818576185121111,1.0,0.5963963236022125,0.6636636030018437,0.7598077692923693,0.7108425340168798,0.6731397747696932,0.7692307692307692,1.0,0.4770236396315092,0.5038610616431661,0.6797436923898257,0.7135540503842268,0.6923076923076923,0.7598077692923693,0.6153846153846153,0.9258750683338899,0.6818576185121111,0.41463059299503635,0.44184369434856197,0.6636636030018437,0.7491273969978727,0.7491273969978727,0.6731397747696932,0.7919874264155391,0.7692307692307692,0.6077677297236319,0.0,0.7368825942078912,0.7226499018873854,0.7135540503842268,0.8461538461538461,0.6731397747696932,0.8398718461949128,0.6533123773592318,0.6923076923076923,1.0,0.5546006659169556,0.7519305308215831,0.730930882401475,0.6636636030018437,0.7735445931710808,0.7686740272135039,0.7686740272135039,0.6923076923076923,0.6923076923076923,0.7385118198157545,0.7776252050016697,0.7454860948096889,0.8139478981161873,0.7035002733355595,0.9283885125960567,1.0,0.8517501366677798,0.9379826327053957
Fisher Price Bubble Mower,0.7878679656440357,0.8881966011250105,0.6165175055763148,0.7368825942078912,0.8549047499779977,0.9209430584957905,0.7823571249669965,0.8466070022305259,0.7699105033457889,0.7699105033457889,0.726138721247417,0.802185857981264,0.7018576030000281,0.8245883961385941,0.9,0.7763932022500211,0.7171572875253811,0.726138721247417,0.5917517095361371,0.7368825942078912,0.8174258141649446,0.7368825942078912,0.6619382981085934,0.7823571249669965,0.8093074821508816,0.7878679656440357,0.6932140044610519,0.7139612232263224,0.8093074821508816,0.7763932022500211,0.7628291754873715,0.9122941980692971,0.627322003750035,0.7368825942078912,0.0,0.841886116991581,0.8367006838144548,0.4737651884157824,0.7018576030000281,0.726138721247417,0.7628291754873715,0.9122941980692971,0.7891814893221081,0.6372618749449942,0.7171572875253811,0.8466070022305259,0.7699105033457889,0.7418011102528388,0.7362478106416852,0.7362478106416852,0.8245883961385941,0.7368825942078912,0.627322003750035,0.746453723581445,0.7823571249669965,0.9292893218813453,0.8309691490542968,0.7550510257216823,1.0,0.8309691490542968,0.8585786437626906
Electric Can Opener,0.44098300562505255,0.6464466094067263,0.757464374963667,0.6533123773592318,0.4264606653235956,0.3125,0.3117527983883148,0.6968304687045838,0.5755626561864173,0.33302703115008436,0.7834936490538903,0.6872283789143878,0.5875210443078472,0.6533123773592318,0.7628291754873715,0.4696699141100893,0.49688470506254734,0.350480947161671,0.6127016653792583,0.3759622792466172,0.6391560817564839,0.5839748528310782,0.7327387580875756,0.3691067318559552,0.6984886554222364,0.49688470506254734,0.5149287499273341,0.5477329831333546,0.3215994747000318,0.4107443490112104,0.5,0.5839748528310782,0.6464466094067263,0.7226499018873854,0.841886116991581,0.0,0.6772513878160487,0.7226499018873854,0.35181878391233135,0.5669872981077806,0.3125,0.3066247547184635,0.8333333333333334,0.4264606653235956,0.6086881039375368,0.33302703115008436,0.5755626561864173,0.6427827458441198,0.6872283789143878,0.6350997754001191,0.5146373283029244,0.44529980377477085,0.7642977396044841,0.5322928266532574,0.5985224657265169,0.49688470506254734,0.5991081371313633,0.6772513878160487,0.7226499018873854,0.5322928266532574,0.5527864045000421
Portable Fan,0.5381197846482995,0.726138721247417,0.6868878544574253,0.7135540503842268,0.763060448896363,0.7418011102528389,0.7038255611204538,0.8121327126744552,0.5616429962403954,0.6242654253489104,0.7018576030000281,0.4616180979418345,0.6348516283298893,0.9283885125960567,0.8367006838144548,0.8174258141649446,0.5958548115672619,0.7763932022500211,0.8,0.7135540503842268,0.627322003750035,0.6419425629802835,0.7929803321972937,0.5853557855686353,0.6886004223353908,0.7690598923241497,0.5616429962403954,0.45505073908693394,0.5329006335030863,0.5739935663848708,0.548151942942468,0.7135540503842268,0.6348516283298893,0.7135540503842268,0.8367006838144548,0.6772513878160487,0.0,0.9283885125960567,0.5739935663848708,0.925464400750007,0.548151942942468,0.6419425629802835,0.827867406835226,0.5853557855686353,0.6535898384862247,0.6242654253489104,0.43639813802336547,0.736476861652635,0.7846472391767338,0.7846472391767338,0.7851655377881701,0.5703310755763402,0.7565677522199261,0.4479475525261166,0.5261208977927261,0.48038475772933686,0.8619868881315291,0.8666666666666667,0.9283885125960567,0.7929803321972937,0.8845299461620748
Bubble Machine,0.7519305308215831,0.803883864861816,0.6636636030018437,0.6923076923076923,0.9363715237024223,0.7919874264155391,0.7454860948096889,0.7981981618011063,0.730930882401475,0.6636636030018437,0.7598077692923693,0.7108425340168798,0.6731397747696932,0.8461538461538461,0.9122941980692971,0.7385118198157545,0.6899131635269788,0.7598077692923693,0.4987195881723969,0.6923076923076923,0.8398718461949128,0.5384615384615383,0.40700054667111896,0.7454860948096889,0.7491273969978727,0.7519305308215831,0.730930882401475,0.7491273969978727,0.8327515979985818,0.7385118198157545,0.7919874264155391,0.9230769230769231,0.6077677297236319,0.8461538461538461,0.4737651884157824,0.7226499018873854,0.9283885125960567,0.0,0.7385118198157545,0.5996796154872821,0.6533123773592318,0.9230769230769231,0.8150999345915902,0.6182291422145334,0.5658784289377703,0.8654654412007374,0.730930882401475,0.8301584448783106,0.8265055204101279,0.8265055204101279,0.7692307692307692,0.6923076923076923,0.6077677297236319,0.7776252050016697,0.6818576185121111,0.9379826327053957,0.7776252050016697,0.7851655377881701,0.9230769230769231,0.7776252050016697,0.8759652654107916
B&D Elec. Polisher,0.3148398402968512,0.5,0.7141690247624852,0.6731397747696932,0.4592619295641248,0.4107443490112104,0.4592619295641248,0.6570028297149824,0.5426704396199764,0.3711718544774676,0.7278344730240913,0.5576741315353084,0.6666666666666665,0.7385118198157545,0.7763932022500211,0.4444444444444443,0.4729537233052701,0.45566894604818264,0.6957096902749077,0.34627954953938644,0.5237103277921598,0.6731397747696932,0.8740118423302576,0.3511143154769498,0.7867992836443896,0.42024909563579715,0.42833804952497057,0.5025316618369089,0.4314647563850388,0.38888888888888873,0.4107443490112104,0.4770236396315092,0.611111111111111,0.6731397747696932,0.7018576030000281,0.35181878391233135,0.5739935663848708,0.7385118198157545,0.0,0.5917517095361369,0.2928932188134524,0.28090750449332513,0.8428651597363228,0.4051881225205374,0.6310676063136891,0.48550424457247343,0.5426704396199764,0.6150998205402494,0.6068214502536076,0.6068214502536076,0.4770236396315092,0.34627954953938644,0.7777777777777777,0.6220355269907727,0.5133357366077124,0.5783629786442162,0.6220355269907727,0.6957096902749077,0.6731397747696932,0.5590414481559016,0.6310676063136891
