,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Chainsaw Toy Truck 18,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Drill and Nail Extractor  11,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Good Times Fishing Reel,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,KRUPS Café Trio,Krups Cheese Grater,Mattel Bubble Extinguisher,Metronome,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Push-n-Go Train 13,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Small Projectile Toy,Stamp Machine 17,Stanley Electric Stapler,Super Maxx Ball Shooter-RBS,Tactical Nerf Toy Gun,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Regal Ware Electric Knife,3.275110293985822,1.272128571331569,2.094445939669522,2.0377037374329734,4.1923489434334575,1.2661943918974419,2.638977828788773,2.882679220162677,1.5548211322761574,3.6072159466256886,3.5313164006202107,4.4979505990180515,4.928896614289109,2.3871253811049873,1.7274049458788467,4.035918500651658,2.697137164844705,2.607640993042208,3.3923496650848923,5.376622460700366,1.3256046625928908,2.0425154754836905,3.2290449177459366,3.355587575910509,1.2501567031071767,5.106418251696049,1.9148171278945636,3.3405899375296264,2.2284373987698785,3.7635172317598795,3.248404462337326,1.262578557978994,1.523553304712556,3.568587347402395,4.162063832053706,3.600402240199631,4.4357707370447805,1.573778999833641,5.428542997696938,4.376388617561543,3.475800723493061,3.955699704980479,1.870507722642263,2.5672760330537914,2.8649018072114383,3.1981424784120307,3.221364745204955,2.254156748724587,4.556760466639914,3.6297856998458977,6.270065754732096,0.0,1.8280714844906083,1.3122506886757492,1.8008736405101844,4.326787055972631,4.2898334328762395,3.464815697261557,1.3395618409337549,1.9652103857509209,1.5791840197008553,2.660937509753,4.055099027291419,4.324680112959279,2.415834948261379,4.488750898423282,1.9365704853436747,4.497950599018053,1.4820460543482097,4.587173443964093
SKIL Power Screwdriver-RBS,2.8770845972195636,2.68950586358588,1.8947985409598151,1.399668232834062,3.6621208919367816,1.7815798419014008,2.6950454108305544,2.1342173945940273,1.7627990323014304,3.265250274844197,3.771640864112413,4.185663947261141,5.011817542200789,2.2233155850049857,2.6677208345776022,3.459794514872103,1.9738046482797909,2.4808545942101463,3.0319017787902145,5.141010638002406,2.0504516419871592,1.752526332833842,2.6671658118178097,3.510642507390375,2.469842510600788,5.190691725946793,2.1216246563476857,3.036188231636417,3.102170287290297,4.093889898689527,3.1311332858385628,2.5224799702610228,2.4590400758493236,3.5813542263122926,3.013640685744527,3.5735678808372042,4.322586544647481,1.8311525065237877,5.022603472665576,4.236741344182835,3.7312424879889554,3.8249281770002317,2.3658056708851514,2.5281925652750656,3.1296561991895917,2.4237234949206776,3.0818484418116383,2.201866929261141,4.262516421254573,3.8261175435799935,5.740222007615247,1.8280714844906083,0.0,2.208361103198092,1.5650403368638588,4.238577169049622,3.6319693790435994,3.6750765662999174,1.5843234552636412,1.662212220148938,2.12302195120384,2.882165107858366,4.179018440303344,4.3828859044307205,2.251998305172372,4.473920485601442,2.075681920645625,4.185663947261147,2.1429455592442186,3.501233301222409
Salon Series 795 Hair Dryer,2.487441543199374,1.3548510292178022,2.6653299825848507,2.2723165427589445,3.2994036609374744,1.588512098321851,1.7893040131574427,2.48330898532313,1.2770089869808792,2.6593300032624403,2.524181108908699,3.5591378399145754,3.9462397573366443,1.5862141571273969,1.9955079005967624,3.1961144838899416,3.051145272501003,2.875805379214704,2.491555738462725,4.383499381929168,1.7506369506425707,1.5432576596852603,3.036865146710695,2.283762090726769,1.0423959923297064,4.096133738404407,1.239570946629652,2.6421100147274066,2.9880142325404995,2.7180025366795912,2.3245970748803026,1.8898576376967635,1.911737919985297,4.127938775050449,4.010936222560514,2.7828706711249795,3.575452937730099,0.9968667610722626,4.428895174014768,4.927571428327763,4.099462933232328,2.9845641680699173,1.8949005011337525,2.2568797033503567,2.095844843122071,2.577234606093692,2.319831482461384,2.019282959364274,3.6236785483462017,2.6271474321143353,5.314111717488865,1.3122506886757492,2.208361103198092,0.0,2.400043685918208,3.3721499922542932,3.9754974815821726,2.481498781268747,1.17888747745953,1.5455678760139278,0.9765763361296955,1.7167338999865194,3.0387417474000484,3.2676549152565166,1.5500615581686472,5.090349793609162,1.0160375103862704,3.559137839914576,1.5567651244730947,4.131733982218435
Salton Sandwich Maker,3.3670790337909087,2.563220740710514,1.4676245803591212,0.8860775101383929,4.328340418489868,1.9206162696654017,2.9836356399945148,2.4569274205043836,2.0402251873256105,3.74504229623576,4.3282684858267535,4.727979531633094,5.440258231917256,2.782986893652546,2.773264771687893,4.07658317508457,2.2415309998494584,2.379510985388475,3.4712163699622196,5.59972518982493,1.94193893434023,2.1911873097851786,2.8468114313336614,3.9527247563309205,2.6213524061418223,5.581432144085224,2.148688762029202,3.47987624929509,2.9359288445905825,4.6553357402414335,3.5192003516168744,1.9335018488869058,2.5156498389049924,3.1956485462299984,3.520128295448909,3.739131886656225,4.569488932997997,2.101301552623577,5.503717241061012,3.908023987667241,3.125850992290465,4.268970765878242,2.1742022784057498,3.0272325758539838,3.735870367496072,3.1280306284074664,3.4107530591019954,2.266152367885987,4.7755258906738725,4.450735158423318,6.40801887629287,1.8008736405101844,1.5650403368638588,2.400043685918208,0.0,4.669020160355347,3.9073004194135486,4.1409440981646135,1.9078512397196115,2.159843007057747,2.269584753868349,3.174787501874301,4.6797195871867165,4.808595634181829,2.7382324208740934,4.056392845552957,2.5292848892316777,4.727979531633098,2.344489380333154,4.177289730790695
Small Projectile Toy,1.7356870112988583,4.196381852451965,4.786901711859107,4.247797628122351,2.375482162322136,4.075023002481867,2.017879174518548,3.9269863904795392,3.814221715370726,2.40375851876296,1.6056394644166965,1.388965934110253,1.5914246223620738,2.673730686261408,4.764479979027227,2.3586289328742045,5.26555021472782,5.2846639594941065,2.1150561597980126,1.3670335143106498,4.416693139767306,3.169226237593609,4.51576735918844,1.6407791174303477,3.7450563601461533,1.3934571626988628,3.0400875752431205,2.3224358441669053,5.841250184964233,1.8102031028300485,1.7171512617137392,4.872308743876562,4.417802786620479,6.509439680143382,4.7626039514792184,3.2219874587977753,3.273032711147466,3.2578389618018275,2.1331860242979706,7.434959833036357,6.681286045362432,1.158512636090097,4.211723071187449,3.87943820634089,2.626832060528171,2.6755557256783655,1.8102546248143299,3.8543850913131097,2.1699652058558216,1.6154138076510616,2.66458166393559,4.326787055972631,4.238577169049622,3.3721499922542932,4.669020160355347,0.0,4.494618294692539,1.357765733099888,3.353398407718559,3.148249345468796,3.2860134803051086,1.8996817403771329,1.7786430139899652,0.9123893384110999,2.54907242858845,7.725756361030263,3.0578310284911976,1.388965934110256,3.9523557414503605,3.705396686931593
Stamp Machine 17,3.3275333451078413,4.807384849782601,4.41373703508195,3.571922459709365,3.2810062128319903,4.522683787641687,3.309930504950136,3.039515251120133,3.658333233913747,3.247089869069146,4.016317253949004,3.9098148354256295,4.941459718450503,2.9446519713183643,4.101810664171726,3.091687624079347,3.323189804144484,3.2738714455373374,3.5266102075411814,5.084909397667586,4.213708539354459,3.087696261555175,2.103246828320914,3.7342983744395313,4.2885943254935555,4.980631072577761,3.005735360553608,2.9112115932876574,5.262143154337876,4.918281817735766,3.514253291121232,4.315338686420327,4.618836961069675,3.766991931089113,1.9444238573999248,2.5195918371686816,2.513470223896467,3.419615007073024,4.4650495970304656,4.53275866507503,4.279035926872215,3.6458142444644963,3.037385547198008,2.5469743932616753,3.6818106259166705,3.8100228981678383,3.4775245335241443,3.0758027562603845,3.6268893284014956,4.494669023532337,4.729156955591149,4.2898334328762395,3.6319693790435994,3.9754974815821726,3.9073004194135486,4.494618294692539,0.0,4.533786808981574,3.525115778277735,2.894365283970972,3.4133659133063334,3.6560466518023187,3.7595832538579823,4.399806486024656,2.8517342780032844,4.8112720268134925,3.335973285910265,3.909814835425633,3.253247148347034,1.9618717595361381
Stanley Electric Stapler,1.781552442306797,3.242254023604159,4.274976243791954,3.801326830563614,2.5773325572404135,3.2841033386727947,1.6509903832289685,3.643018622502394,3.1557030103159276,2.388902611030617,1.1498745482689958,1.991512341928583,2.2368655856849253,2.1769103535026684,3.845986806335658,2.6612542609315097,4.858267993220736,4.827128176493509,2.0388548293156834,2.4691076313578724,3.610733508221315,2.647421665499201,4.306683795083391,1.2401376025482653,2.765992961309537,2.0543231482694537,2.487394710459042,2.477414837104752,4.859782095805153,0.8970061858333864,1.6176221037913525,4.0412734461506545,3.4453440732630267,6.088905220723038,4.779325485230793,3.1057111988552295,3.3789536272221654,2.5627139022168097,3.0459287399416475,6.982188563281533,6.164839080841382,1.4617169718145469,3.659153432743719,3.42040349808259,1.8567617294492402,2.3766465627239777,1.8301501785464585,3.4373136928356525,2.686370571514438,0.7683290254203624,3.6462883229955643,3.464815697261557,3.6750765662999174,2.481498781268747,4.1409440981646135,1.357765733099888,4.533786808981574,0.0,2.6144081258962397,2.620927424585982,2.566150835625028,1.4195553733690498,1.9399345912353827,1.5476651219739397,2.061656153214964,7.184634679457448,2.38931119598404,1.9915123419285852,3.236303564812175,3.9749158418621966
Super Maxx Ball Shooter-RBS,2.256532086491255,1.8211425100560128,2.3689756191567217,1.8052329743780027,3.1594443358713282,1.5633195239672042,1.702156984193429,2.3265777262073706,1.5684100447225118,2.6753294281474456,2.6482444072318576,3.399883590079136,4.089645409225108,1.546668393137908,2.0341089818727673,3.0607470956283627,2.830070066981329,2.892794158316085,2.414922267309627,4.38410722438569,1.7746586183054676,1.3237587226139553,2.843682254009905,2.4959711381247267,1.4092187680718065,4.205758495214842,1.1755232963851754,2.415134719443474,2.8898621842886287,3.017636217551499,2.2636249551456906,1.9615806850792288,1.8265804173100761,3.88184351149966,3.4297618613275946,2.8392242623959705,3.5661753606370694,0.9671857971382536,4.4633360106081446,4.777426595977246,4.053686838802735,2.888840299031802,1.8095422933805658,2.0097926195178673,1.9908773490009775,2.256479157931779,2.2388160511632673,1.8672355687547,3.563806849444154,2.770782208100829,5.2102675649091745,1.3395618409337549,1.5843234552636412,1.17888747745953,1.9078512397196115,3.353398407718559,3.525115778277735,2.6144081258962397,0.0,0.9629666316795,0.9224902552306341,1.7595130427310153,3.2024410573831568,3.4477697716199907,1.392549253021677,4.950009355924052,1.3295708861922941,3.39988359007914,1.2431236738570657,3.5690870645095676
Tactical Nerf Toy Gun,1.7698659523612308,2.4665209809714415,2.708168175922169,1.7955800951875605,2.455659203752309,2.0971313160817138,1.3826788704085726,1.710076476174217,1.6577735883856233,2.0137221630015123,2.490157632897127,2.957553554016906,3.896851855022451,1.0788205884771311,2.430172748758691,2.301075244309217,2.586736640340872,2.7622521530777977,1.8136843171268515,4.107440922671028,2.1742290935959807,1.0307687578042963,2.3558136958017792,2.223969668523838,1.9165102949556376,4.0215672063017225,0.9677439248449146,1.8293938079001022,3.462936476491141,3.066207227307924,1.8426720248222865,2.4337109344600543,2.4042695133818883,3.7949910267146385,2.8763681725220938,2.247475329015956,3.010040969745395,1.211592895776223,3.9572674083744714,4.575785290954014,4.047583577353124,2.5262747729855244,1.899322010476251,1.6488504619064017,1.8878820682662936,1.779519460646505,1.7959964707707359,1.7511824652760695,2.9882797958283494,2.775702414125757,4.754769737168536,1.9652103857509209,1.662212220148938,1.5455678760139278,2.159843007057747,3.148249345468796,2.894365283970972,2.620927424585982,0.9629666316795,0.0,1.2116651421620712,1.6091681117563266,2.8796986001330214,3.2053111105333723,0.8977133250770667,4.835326840924122,1.1350445222007852,2.9575535540169096,1.5462187625322652,2.799211722996641
Takka-1000 Pasta Machine,2.3319257169950687,1.6139668516612382,2.6262512901130886,2.049145153332277,3.133943139952092,1.6903123770221815,1.7378146288276692,2.310108670141298,1.2630011378249457,2.572632368057106,2.4193812538989756,3.3189958826174797,3.9727388948711293,1.5653422107032564,1.9053826597884302,3.0245944746913804,2.99550084981127,2.7121225406080884,2.4060804985704247,4.294731610432984,1.6744055990991407,1.5413550084494743,2.659003845113875,2.338731670412245,1.2393035167787994,4.0090569054320015,1.0058344284245742,2.482192910230534,2.9617177453376833,2.884041766954967,2.276800277896719,1.876553991134004,1.909564034108848,3.743341895147321,3.436432768357232,2.533701369421883,3.18142143062842,0.6653866055697817,4.326280625734426,4.723757190632717,3.942226416547969,2.7701587150737623,1.6371368154308505,1.7103835652980053,1.8399463152198845,2.5284151026113273,2.2326060372583245,1.8858271685328074,3.4315766178230294,2.6633221761806323,5.058253750822284,1.5791840197008553,2.12302195120384,0.9765763361296955,2.269584753868349,3.2860134803051086,3.4133659133063334,2.566150835625028,0.9224902552306341,1.2116651421620712,0.0,1.7194691675995126,2.8886035279790376,3.2463308610597754,1.2519812439451559,4.894679805550007,1.160603946560111,3.3189958826174815,1.1278695658132691,3.642013401723714
Tape Rewinder 22,1.3452239850013346,2.6407618377156985,3.4672646223516814,2.888817228377495,2.18256117049441,2.7153032575569505,0.5480629843918088,2.7147402172567405,2.357544177848514,1.7401002407953428,1.4349659823889085,2.071884702307599,2.5567061958440784,1.271235794703299,3.1119587502662354,2.1169019958447777,3.7964347177422533,3.8063957396448123,1.4522008669646072,2.925158143959753,2.9431840577759316,1.7177879199620245,3.3316150604732973,1.044951090593048,2.199048760413687,2.70636792782112,1.3880287266874405,1.4513933266083294,4.287575402785645,1.9053866254997398,0.8803872027307361,3.116496108002457,2.9154079266885256,4.972444221877215,3.942245520202577,2.1952550126360766,2.808074309114289,1.7433448213568454,3.073125868547786,5.8319244570947575,5.075319821774803,1.4979975910958732,2.581658358771955,2.5606889216907325,1.625252263296079,2.0893370036473367,0.9364178913067102,2.357108141536125,2.283598277208895,1.676172351747015,3.978873326118002,2.660937509753,2.882165107858366,1.7167338999865194,3.174787501874301,1.8996817403771329,3.6560466518023187,1.4195553733690498,1.7595130427310153,1.6091681117563266,1.7194691675995126,0.0,1.807432850565661,1.8365838463890014,1.1415022390312162,6.072987001341458,1.4745100188697182,2.0718847023075995,2.2978869481105306,3.4081032219800877
Toy Solar Car,2.1557587914080902,3.8708031156349616,4.852366311725305,4.31357450827184,2.1542312141585223,4.051492468067738,1.9473010419238734,3.705069811393783,3.437883408271631,2.2383261159220678,1.1204385878050216,1.6461921644634203,1.7354028723530184,2.3569555179441566,4.115839225369682,2.1674252323053653,4.813099854667835,4.631767870690796,2.259870677875319,2.3100193866204632,4.148461205508397,2.9804297033577725,3.901290479712315,1.3829177484427462,3.4440148543596916,1.8206612870908856,2.7124123043516812,1.9279945518603367,5.536150536393332,2.046504160166864,1.8247343676258942,4.450561551356952,4.167354381666309,5.731821946565287,4.349110482286622,2.335528242175829,2.3100477379396738,2.937214933973373,2.3218483767352516,6.6787008776936005,5.98472787510748,1.4044136299585872,3.546308239129954,3.0203306851708343,2.0493910939425284,3.181312259809818,1.9073170338145244,3.3830076716560527,1.6923333280324746,1.6815586876575759,2.8052474913833585,4.055099027291419,4.179018440303344,3.0387417474000484,4.6797195871867165,1.7786430139899652,3.7595832538579823,1.9399345912353827,3.2024410573831568,2.8796986001330214,2.8886035279790376,1.807432850565661,0.0,1.1413046354441592,2.18224158414221,6.963346691778503,2.62208470680977,1.646192164463416,3.290903908242222,3.4830846311508963
Upright Vacuum Cleaner,2.0143453644829945,4.108033516824973,4.933552999487813,4.413066900684124,2.304580976165401,4.182609148127768,2.018274299115233,3.9078581746814933,3.7249808044799027,2.3112296065470073,1.4178485177122404,1.4403458772657103,1.1104101360925398,2.6177332378965303,4.640574063236558,2.2904658677833356,5.197282855984862,5.1261287478658355,2.1640376010086615,1.424875860136458,4.443312643536122,3.1627540513239203,4.378370110368224,1.3986707600018855,3.728437085054543,1.1710003011715564,2.9831483265974237,2.1832455435594755,5.900448993971915,1.792900725203217,1.7228995879763254,4.80344583354333,4.459794167225405,6.365945882922049,4.792612654240269,2.8585223650543146,2.902373953318784,3.2254947996702077,1.870585352895211,7.278565710151261,6.518142053678933,1.2382371874167044,4.027510276640254,3.718732889873229,2.551516413914376,3.0234326597583427,1.8018749364350501,3.705527734701641,1.837113184158501,1.5817321232151795,2.5799422161464007,4.324680112959279,4.3828859044307205,3.2676549152565166,4.808595634181829,0.9123893384110999,4.399806486024656,1.5476651219739397,3.4477697716199907,3.2053111105333723,3.2463308610597754,1.8365838463890014,1.1413046354441592,0.0,2.5034748369942625,7.567992303653776,2.904136557202287,1.4403458772657063,3.860292195711561,3.842812168237246
Wagner Paint Roller,1.4263802930612612,2.6036328441488497,3.1343540822507547,2.3253608022777836,2.0236755542955644,2.444909672921621,0.9700221444438732,1.9624572487152792,1.7764694096393427,1.5835679548818231,1.8764350453658705,2.4020269776722016,3.248578838928712,0.719627345730471,2.6881402120349542,1.9536628024965739,3.078127524016969,3.0715331990201937,1.4865367277323092,3.477616066087628,2.531538882882192,1.131595590811157,2.4595245820468628,1.5448656905887237,2.093126470347688,3.3227402979099128,0.8895653527661284,1.5790931782596964,3.884774614181903,2.4616997063219936,1.3738009969446248,2.8409456899176897,2.7321431244986045,4.27393423410433,3.0347977118857634,1.8162093774381458,2.441180879662923,1.2022320521011436,3.342440819971196,5.109603978636286,4.478004288014698,1.876269078951587,2.07476542835773,1.7758745460238128,1.6027513355665142,1.7901510970500372,1.3903246664888724,1.8790047685248124,2.484357294411885,2.1581642943770842,4.101316984375869,2.415834948261379,2.251998305172372,1.5500615581686472,2.7382324208740934,2.54907242858845,2.8517342780032844,2.061656153214964,1.392549253021677,0.8977133250770667,1.2519812439451559,1.1415022390312162,2.18224158414221,2.5034748369942625,0.0,5.3486921360329,0.9225784234121385,2.402026977672204,1.840351039752484,2.744558727947574
West Bend Iced Tea Maker-RBS,6.30022867495114,5.044056138495253,4.272152245875783,4.243037374787695,6.47018283072542,4.869394130633346,5.886454961448651,4.470552678793057,4.432579268890515,5.993227370195081,6.88613541292343,7.293196067603266,8.158507508468528,5.3173292253205435,4.081305947715986,6.283997754111999,3.117660788803851,2.8512877176078506,6.132906685208238,8.524307360729711,4.227145453026588,4.880879276820619,3.874312772287281,6.526425155380349,5.088500285564325,8.355390191839277,4.918655520824103,5.876619115282217,4.195653694086855,7.474035128648031,6.254751884350659,3.904274149406735,4.699262097157488,1.8116545412059162,4.591379175585852,5.349599289303675,6.031709791183451,4.8871095199505294,7.988487997391242,0.7965176515601292,1.7551701883713988,6.939609378515437,3.9829215671620855,4.342500459147861,5.98549891591433,6.126366256340473,6.169153784638558,4.31022755359592,6.90611730809788,7.242879392822087,8.78776150811013,4.488750898423282,4.473920485601442,5.090349793609162,4.056392845552957,7.725756361030263,4.8112720268134925,7.184634679457448,4.950009355924052,4.835326840924122,4.894679805550007,6.072987001341458,6.963346691778503,7.567992303653776,5.3486921360329,0.0,5.006885026073717,7.293196067603267,4.398697620125499,5.8954223818300395
West Bend Mixer,2.0204532322637414,2.1134323774504695,2.8245756130050323,2.1875232035195067,2.483920470499788,2.0679418474655047,1.4336431163776453,1.7970245157155837,1.2533292454874274,1.8831283046596736,2.2948473885386873,2.973007032042579,3.552756078131414,0.9175410182449982,2.275325267127063,2.4073840938541893,2.712420596222524,2.722790291701698,1.8641017237068844,3.9190782770605863,2.163653695792879,0.8471247506782886,2.3902671151084274,1.8607285093042316,1.728101019612822,3.7582662788684678,0.9764121062152489,1.999878602900404,3.5299613808116335,2.6784037713927566,1.798305888796442,2.427118365954848,2.4049709600275846,4.050244665263564,3.2953460016833267,2.021957651269733,2.839922408847392,1.0495194960649552,3.745655043810818,4.788455110149758,4.123490281121983,2.477268686447359,1.7483233431192249,1.7624490022528847,1.8675739902477377,2.1254171728955304,1.7825154632087183,1.473786525565003,2.8848012540360526,2.4826969522830633,4.658536859182824,1.9365704853436747,2.075681920645625,1.0160375103862704,2.5292848892316777,3.0578310284911976,3.335973285910265,2.38931119598404,1.3295708861922941,1.1350445222007852,1.160603946560111,1.4745100188697182,2.62208470680977,2.904136557202287,0.9225784234121385,5.006885026073717,0.0,2.973007032042579,1.7728018599571147,3.393682139558152
WestBend Food Processor,1.7909854032816472,4.409246126722217,4.91673378066549,4.230912899613176,1.48114841666855,4.279003365915016,2.1369498655893633,3.5250610288704376,3.8241796119225246,1.8704698278554688,1.7739834083611634,1.47020941219798e-14,1.9548778922603516,2.574970826584663,4.604122090545762,1.6425417981445434,4.984969220141772,5.091351567875941,1.7202797457281545,1.7080201609024546,4.477521937819811,3.032542359301612,4.075789596704602,1.6923456002920994,3.9294177955887064,1.8224550507340995,3.0438859920763313,1.922185567597343,5.886653659761315,2.373953690047117,1.5254303462976389,4.892109078713728,4.433202011763834,6.166467122581198,4.121807943501952,2.658194935537921,2.6046715770265387,3.320638568559972,1.7978343041755502,6.994175768302579,6.466895128487149,0.8726026384807662,4.073606505560823,3.4157583073505604,2.320843169794408,2.5992162394605915,1.6417778749563952,3.582929575333987,1.1932234273981988,2.0151761903519634,2.340470524962795,4.497950599018053,4.185663947261147,3.559137839914576,4.727979531633098,1.388965934110256,3.909814835425633,1.9915123419285852,3.39988359007914,2.9575535540169096,3.3189958826174815,2.0718847023075995,1.646192164463416,1.4403458772657063,2.402026977672204,7.293196067603267,2.973007032042579,0.0,3.8725607769102153,2.982521367054267
Wet/Dry Vacuum,2.9287359785407823,1.8533939104542207,2.712834022145478,2.385276152505778,3.609157133042715,2.0474445073001837,2.2701640948936057,2.7967020322372136,1.7350531321233398,3.171112294064621,2.9330991336731707,3.872560776910213,4.507930191470686,1.9885604595711779,1.4696748140852347,3.514061949668607,2.7804503620806322,2.4787346699856996,3.092704343100188,4.980555678444999,1.7817570739031516,1.974617080877221,2.7079445674704252,2.9069159080462907,1.5209928566984183,4.602232494800081,1.5390072522975304,2.7553820016259856,2.657559361896938,3.4987558410957598,2.850685107652206,1.6495870798090435,1.8304590453161238,3.2357926075320878,3.4600969117929368,2.852413863053141,3.5020736709988833,1.3499853883172257,4.9568233877060575,4.265158531466225,3.4737891949466913,3.347306191797481,1.4281047917861855,1.6637897351015056,2.1486806010146116,3.1826295438578605,2.8492241459875984,2.0324521784023184,3.9012366632114728,3.2165321765098525,5.573903924639766,1.4820460543482097,2.1429455592442186,1.5567651244730947,2.344489380333154,3.9523557414503605,3.253247148347034,3.236303564812175,1.2431236738570657,1.5462187625322652,1.1278695658132691,2.2978869481105306,3.290903908242222,3.860292195711561,1.840351039752484,4.398697620125499,1.7728018599571147,3.8725607769102153,0.0,3.7793904830091556
bicycle brake 18,2.528922281323263,5.0927416616216465,4.54861975859506,3.6028077073676843,2.3763530634012073,4.476827056103723,3.0642925822844616,2.870471498785278,3.8282084997730514,2.6652160802880442,3.616443723608883,2.982521367054259,4.437963578874996,2.8485743311916463,4.689258946059311,2.1246016343865373,3.772983714932174,4.080694051469015,2.7479003424715644,4.185069365885581,4.456852606484015,3.0840833980502103,2.905181628639792,3.4046599900918677,4.482907905459618,4.413381008745453,3.2562121440743805,2.5177601653780006,5.724801268485482,4.4243409332405275,2.9731471151804696,4.911432251379047,4.785293177402055,4.87981943562202,2.145295026988833,2.9693342346074685,2.961883691126381,3.539630083170852,3.6116895150007395,5.519531705801223,5.402843784327893,3.025609971278636,3.8893217358098715,3.002155055780834,3.456802127527813,2.797623883813557,2.956539937774176,3.533302759171375,2.959753721568136,3.983259509826354,3.7613216754750662,4.587173443964093,3.501233301222409,4.131733982218435,4.177289730790695,3.705396686931593,1.9618717595361381,3.9749158418621966,3.5690870645095676,2.799211722996641,3.642013401723714,3.4081032219800877,3.4830846311508963,3.842812168237246,2.744558727947574,5.8954223818300395,3.393682139558152,2.982521367054267,3.7793904830091556,0.0
